id,created_at,text
766689313492967424,2016-08-19 17:32:31,"b'Bien toda la MAFIA desciende en la aprobaci\xc3\xb3n de la gente, Bachelet, Larrain, Andrade con rechazo total, UPA \xc2\xa1CHALUPA!'"
766688336958423040,2016-08-19 17:28:38,b'https://t.co/FKLRFkvIHV'
766687495241228289,2016-08-19 17:25:17,"b'RT @eduardo_artes: La ley que sanciona a la coluci\xc3\xb3n, logro de la indignaci\xc3\xb3n de las mayor\xc3\xadas,  la MAFIA fue obligada, no bajar la guardia,\xe2\x80\xa6'"
766687251929726976,2016-08-19 17:24:19,"b'La ley que sanciona a la coluci\xc3\xb3n, logro de la indignaci\xc3\xb3n de las mayor\xc3\xadas,  la MAFIA fue obligada, no bajar la guardia, a leer letra chica'"
766448744829186048,2016-08-19 01:36:35,"b'La pol\xc3\xadtica de UPA atrae a lo mejor de la gente, se est\xc3\xa1n sumado incluso candidatos de otros pactos, creceremos hasta vencer!'"
766362601706184704,2016-08-18 19:54:17,b'RT @eduardo_artes: 03 Septiembre / 1er Encuentro Nacional de UPA https://t.co/OXDs4NgOC9'
766359403289276416,2016-08-18 19:41:34,b'RT @FrenteTrabajoRD: Recibimos saludo de Eduardo Artes en foro lanzamiento @ARecuperarLaCUT'
766359190071803905,2016-08-18 19:40:43,"b'RT @chile_upa: Algunos hablan del #DiaDeLaSolidaridad y defienden las AFP. Claro, pues confunden Solidaridad con la Caridad'"
766329527945625601,2016-08-18 17:42:51,"b'se concentra el mal olor \xc2\xa1Hoy c\xc3\xb3nclave de la nueva mayor\xc3\xada y los frescos en la moneda, a costo de todos!'"
765285541931868160,2016-08-15 20:34:26,"b'Fin a las AFP , Reparto solidario y de aporte tripartito https://t.co/C6wxPLm8DZ'"
765283395916197888,2016-08-15 20:25:54,b'03 Septiembre / 1er Encuentro Nacional de UPA https://t.co/OXDs4NgOC9'
765271393546174464,2016-08-15 19:38:12,b'RT @chile_upa: Exitosa entrega de las listas de candidatos en las #Municipales2016. Nuevas ideas para un Chile mejor #ChaoALaMafia https://\xe2\x80\xa6'
